InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,1,4,2.4117143637618804e-08,1490.625
5,1,1,6.066965573227493e-10,1518.75
5,1,2,6.067711448459898e-10,1518.75
5,1,3,2.650522681836474e-09,1518.75
5,1,4,2.4540833762844845e-08,1518.75
5,1,1,6.066616443260997e-10,1546.875
5,1,2,6.0675301544344e-10,1546.875
5,1,3,2.6631763251250134e-09,1546.875
5,1,4,2.4843803430554627e-08,1546.875
5,1,1,6.074310235233296e-10,1575.0
5,1,2,6.075295558678939e-10,1575.0
5,1,3,2.659063204385417e-09,1575.0
5,1,4,2.520979467387111e-08,1575.0
5,1,1,6.083307094779889e-10,1603.125
5,1,2,6.084416956690621e-10,1603.125
5,1,3,2.6393122777033887e-09,1603.125
5,1,4,2.527968179177981e-08,1603.125
5,1,1,6.089481995895392e-10,1631.25
5,1,2,6.090508331292813e-10,1631.25
5,1,3,2.645165835351615e-09,1631.25
5,1,4,2.592176991636031e-08,1631.25
5,1,1,6.093313869628439e-10,1659.375
5,1,2,6.094435470008123e-10,1659.375
5,1,3,2.665858527387603e-09,1659.375
5,1,4,2.6328326628107327e-08,1659.375
5,1,1,6.100438545702105e-10,1687.5
5,1,2,6.101947771011244e-10,1687.5
5,1,3,2.67566717799223e-09,1687.5
5,1,4,2.6505612890289535e-08,1687.5
5,1,1,6.111812824017499e-10,1715.625
5,1,2,6.113111162338487e-10,1715.625
5,1,3,2.6865078671778917e-09,1715.625
5,1,4,2.7159550421254216e-08,1715.625
5,1,1,6.119984704470033e-10,1743.75
5,1,2,6.121004329286507e-10,1743.75
5,1,3,2.6798228124094603e-09,1743.75
5,1,4,2.741426333918343e-08,1743.75
5,1,1,6.119941892134076e-10,1771.875
5,1,2,6.120413396431899e-10,1771.875
5,1,3,2.660974786046887e-09,1771.875
5,1,4,2.7857366145933477e-08,1771.875
5,1,1,6.111552108920404e-10,1800.0
5,1,2,6.111866317007464e-10,1800.0
5,1,3,2.6493464320561847e-09,1800.0
5,1,4,2.832147741493141e-08,1800.0
5,1,1,6.099605462547809e-10,1828.125
5,1,2,6.100116526135619e-10,1828.125
5,1,3,2.6632960947846565e-09,1828.125
5,1,4,2.846496679136113e-08,1828.125
5,1,1,6.091750702333619e-10,1856.25
5,1,2,6.092734086371142e-10,1856.25
5,1,3,2.6861311554932527e-09,1856.25
5,1,4,2.916830799852042e-08,1856.25
5,1,1,6.094329067334038e-10,1884.375
5,1,2,6.095466434078625e-10,1884.375
5,1,3,2.7002491285930924e-09,1884.375
5,1,4,2.921099875762425e-08,1884.375
5,1,1,6.109171487691735e-10,1912.5
5,1,2,6.110298855238873e-10,1912.5
5,1,3,2.6973615430602284e-09,1912.5
5,1,4,2.9612235115256193e-08,1912.5
5,1,1,6.12883062760023e-10,1940.625
5,1,2,6.129787342165646e-10,1940.625
5,1,3,2.680760661603704e-09,1940.625
5,1,4,3.035158421187626e-08,1940.625
5,1,1,6.142223729935438e-10,1968.75
5,1,2,6.143115516346088e-10,1968.75
5,1,3,2.672393575413448e-09,1968.75
5,1,4,3.034535791119214e-08,1968.75
5,1,1,6.145117575123368e-10,1996.875
5,1,2,6.145700930767071e-10,1996.875
5,1,3,2.6797587380933847e-09,1996.875
5,1,4,3.095939532017522e-08,1996.875
5,1,1,6.138813432861809e-10,2025.0
5,1,2,6.138994619486476e-10,2025.0
5,1,3,2.6861323734206273e-09,2025.0
5,1,4,3.120587205525264e-08,2025.0
5,1,1,6.129021678798084e-10,2053.125
5,1,2,6.128787701404099e-10,2053.125
5,1,3,2.6857224993268657e-09,2053.125
5,1,4,3.1464846701965884e-08,2053.125
5,1,1,6.119630632858365e-10,2081.25
5,1,2,6.118967244801108e-10,2081.25
5,1,3,2.688357468632097e-09,2081.25
5,1,4,3.210568724590972e-08,2081.25
5,1,1,6.111780607302793e-10,2109.375
5,1,2,6.111133100652527e-10,2109.375
5,1,3,2.692868043431676e-09,2109.375
5,1,4,3.220681660161915e-08,2109.375
5,1,1,6.107796601581082e-10,2137.5
5,1,2,6.107117348701542e-10,2137.5
5,1,3,2.71096040546097e-09,2137.5
5,1,4,3.2844351633485594e-08,2137.5
5,1,1,6.107757314387835e-10,2165.625
5,1,2,6.107334260785593e-10,2165.625
5,1,3,2.715439789087563e-09,2165.625
