InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
6,1,1,6.406204540896897e-10,100.0
6,1,2,6.423581013550814e-10,100.0
6,1,3,1.5145493693353833e-09,100.0
6,1,4,2.44971250183869e-09,100.0
6,1,1,5.514212250980007e-10,200.0
6,1,2,5.547098749067551e-10,200.0
6,1,3,1.4118841813687278e-09,200.0
6,1,4,4.028593137093244e-09,200.0
6,1,1,4.764497439793099e-10,300.0
6,1,2,4.697114515627446e-10,300.0
6,1,3,1.997050195900665e-09,300.0
6,1,4,2.331815193784827e-09,300.0
6,1,1,5.417476089058346e-10,400.0
6,1,2,5.374931206048194e-10,400.0
6,1,3,1.3367929697285376e-09,400.0
6,1,4,4.22467062709371e-09,400.0
6,1,1,5.413652240251437e-10,500.0
6,1,2,5.430478695988857e-10,500.0
6,1,3,9.546209396763087e-10,500.0
6,1,4,2.827013709811878e-09,500.0
6,1,1,4.81434009090587e-10,600.0
6,1,2,4.786624240883967e-10,600.0
6,1,3,1.4614492454281654e-09,600.0
6,1,4,3.201687339385811e-09,600.0
6,1,1,5.038944896438549e-10,700.0
6,1,2,5.006023607088609e-10,700.0
6,1,3,1.3282917216828226e-09,700.0
6,1,4,4.114598694660951e-09,700.0
6,1,1,5.256183161827485e-10,800.0
6,1,2,5.255073868838274e-10,800.0
6,1,3,8.711766546182268e-10,800.0
6,1,4,3.061214323166102e-09,800.0
6,1,1,4.746547244962838e-10,900.0
6,1,2,4.733114501441894e-10,900.0
6,1,3,1.10140603978253e-09,900.0
6,1,4,4.25425999295088e-09,900.0
6,1,1,4.798923733001464e-10,1000.0
6,1,2,4.779833808549465e-10,1000.0
6,1,3,1.2217638602576626e-09,1000.0
6,1,4,3.76684945925394e-09,1000.0
6,1,1,5.199229324306501e-10,1100.0
6,1,2,5.188912268257157e-10,1100.0
6,1,3,1.0017865567012685e-09,1100.0
6,1,4,3.5766935320133582e-09,1100.0
6,1,1,5.006626135725105e-10,1200.0
6,1,2,5.008078144738766e-10,1200.0
6,1,3,1.037124284077173e-09,1200.0
6,1,4,4.7286907633198755e-09,1200.0
6,1,1,5.131923373203589e-10,1300.0
6,1,2,5.138988337728669e-10,1300.0
6,1,3,1.2616205595739338e-09,1300.0
6,1,4,3.809475611556647e-09,1300.0
6,1,1,5.800313953958529e-10,1400.0
6,1,2,5.795087654355574e-10,1400.0
6,1,3,1.0811794915826449e-09,1400.0
6,1,4,4.326738858916123e-09,1400.0
6,1,1,5.689941312042531e-10,1500.0
6,1,2,5.695959049670477e-10,1500.0
6,1,3,8.470395040570086e-10,1500.0
6,1,4,4.647907137374884e-09,1500.0
6,1,1,5.373943563535001e-10,1600.0
6,1,2,5.387329289743277e-10,1600.0
6,1,3,1.1268475911007269e-09,1600.0
6,1,4,4.118939472532123e-09,1600.0
6,1,1,5.89671818407525e-10,1700.0
6,1,2,5.882383718117578e-10,1700.0
6,1,3,1.0617848298458706e-09,1700.0
6,1,4,5.1513158041112405e-09,1700.0
6,1,1,5.98177702413915e-10,1800.0
6,1,2,5.977782541081045e-10,1800.0
6,1,3,7.895906093435979e-10,1800.0
6,1,4,4.517716941364706e-09,1800.0
6,1,1,5.546174979244516e-10,1900.0
6,1,2,5.561570582677171e-10,1900.0
6,1,3,9.675914594267513e-10,1900.0
6,1,4,4.746150389240782e-09,1900.0
6,1,1,5.94718533191563e-10,2000.0
6,1,2,5.943008564898079e-10,2000.0
6,1,3,1.0915985784348946e-09,2000.0
6,1,4,5.449377657294133e-09,2000.0
6,1,1,6.148383157247774e-10,2100.0
6,1,2,6.148148704307828e-10,2100.0
6,1,3,8.938459294635978e-10,2100.0
6,1,4,4.663389497637489e-09,2100.0
6,1,1,6.112219798729304e-10,2200.0
6,1,2,6.145883984054926e-10,2200.0
6,1,3,9.708069878885614e-10,2200.0
6,1,4,5.571455470704546e-09,2200.0
6,1,1,7.2297133220747e-10,2300.0
6,1,2,7.247307242211225e-10,2300.0
6,1,3,9.843638150706712e-10,2300.0
6,1,4,5.302721319588857e-09,2300.0
6,1,1,7.902098060690697e-10,2400.0
6,1,2,7.905117560599403e-10,2400.0
6,1,3,8.832916653508127e-10,2400.0
6,1,4,5.259211159518423e-09,2400.0
6,1,1,7.805998742125665e-10,2500.0
6,1,2,7.816137455164313e-10,2500.0
6,1,3,9.13920872137546e-10,2500.0
6,1,4,5.945784387226474e-09,2500.0
