InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,8,1,1.839121332060194e-11,478.125
5,8,2,1.710052520576868e-11,478.125
5,9,3,3.646370614455065e-09,478.125
5,9,4,1.985611770192581e-08,478.125
5,8,1,3.04157063583826e-11,506.25
5,8,2,2.8301504922404317e-11,506.25
5,9,3,3.7005484226479396e-09,506.25
5,9,4,2.1113055076617945e-08,506.25
5,9,1,1.281896909420488e-10,534.375
5,9,2,1.2774873421876358e-10,534.375
5,9,3,3.4407964396220176e-09,534.375
5,9,4,2.1417155341909437e-08,534.375
5,9,1,1.4812655492159899e-10,562.5
5,9,2,1.4726706992730328e-10,562.5
5,9,3,3.475705585425241e-09,562.5
5,9,4,2.3407022743899965e-08,562.5
5,8,1,5.667332526190585e-11,590.625
5,8,2,5.272122108494767e-11,590.625
5,9,3,3.545773308648135e-09,590.625
5,9,4,2.3506584683165996e-08,590.625
5,8,1,3.1226048190587226e-11,618.75
5,8,2,2.8658283745585215e-11,618.75
5,9,3,3.580141022362018e-09,618.75
5,9,4,2.1643537327284008e-08,618.75
5,8,1,5.098723120734322e-11,646.875
5,8,2,4.9616772129727986e-11,646.875
5,9,3,3.6916601209918654e-09,646.875
5,9,4,2.3554674081869877e-08,646.875
5,8,1,3.9081414787277676e-11,675.0
5,8,2,4.1258286083776814e-11,675.0
5,9,3,3.5491015512111915e-09,675.0
5,9,4,2.481157714679983e-08,675.0
5,8,1,1.691921622058855e-11,703.125
5,8,2,1.6027991970877597e-11,703.125
5,9,3,3.448892613517643e-09,703.125
5,9,4,2.564266966277808e-08,703.125
5,8,1,5.249228247201569e-11,731.25
5,8,2,5.168793871198006e-11,731.25
5,9,3,3.543236414218794e-09,731.25
5,9,4,2.6468757663368827e-08,731.25
5,8,1,3.776868629677417e-11,759.375
5,8,2,3.837908084705518e-11,759.375
5,9,3,3.6016650409179185e-09,759.375
5,9,4,2.457393419205978e-08,759.375
5,8,1,3.752981077605957e-11,787.5
5,8,2,3.626540555270989e-11,787.5
5,9,3,3.631101427875723e-09,787.5
5,9,4,2.538125995520109e-08,787.5
5,8,1,5.809275079892816e-11,815.625
5,8,2,5.919513480367468e-11,815.625
5,9,3,3.6059801029115087e-09,815.625
5,9,4,2.8581560640497896e-08,815.625
5,8,1,3.010289168563002e-11,843.75
5,8,2,2.990809701583658e-11,843.75
5,9,3,3.490790155709787e-09,843.75
5,9,4,2.844684757695625e-08,843.75
5,8,1,2.2089366640249036e-11,871.875
5,8,2,2.0873540477940857e-11,871.875
5,9,3,3.5103111547486255e-09,871.875
5,9,4,2.85822641181456e-08,871.875
5,8,1,5.215970455314246e-11,900.0
5,8,2,5.063600546001009e-11,900.0
5,9,3,3.599792224695794e-09,900.0
5,9,4,2.8200050195410154e-08,900.0
5,8,1,5.134945351374711e-11,928.125
5,8,2,5.1143030370323715e-11,928.125
5,9,3,3.6178982789212273e-09,928.125
5,9,4,2.828299878628259e-08,928.125
5,8,1,6.844609685250175e-11,956.25
5,8,2,6.791752552984688e-11,956.25
5,9,3,3.5961678163849476e-09,956.25
5,9,4,3.126565250217214e-08,956.25
5,8,1,3.529283493090185e-11,984.375
5,8,2,3.3933146453918676e-11,984.375
5,9,3,3.536980499267234e-09,984.375
5,9,4,3.1931140549711354e-08,984.375
5,8,1,2.5086209434061333e-11,1012.5
5,8,2,2.4801055380288476e-11,1012.5
5,9,3,3.5087445691907704e-09,1012.5
5,9,4,3.10281678606053e-08,1012.5
5,8,1,3.5098206535079536e-11,1040.625
5,8,2,3.493541778073616e-11,1040.625
5,9,3,3.5723144416198078e-09,1040.625
5,9,4,3.134154514786483e-08,1040.625
5,8,1,1.7453861835447693e-11,1068.75
5,8,2,1.7463735100306184e-11,1068.75
5,9,3,3.608809650514049e-09,1068.75
5,9,4,3.217367841337203e-08,1068.75
5,8,1,5.15644424306943e-11,1096.875
5,8,2,5.1590329178318106e-11,1096.875
5,9,3,3.5954561691361525e-09,1096.875
5,9,4,3.372154605858149e-08,1096.875
5,8,1,1.5872932457111957e-11,1125.0
5,8,2,1.58543641229347e-11,1125.0
5,9,3,3.565275263442534e-09,1125.0
5,9,4,3.505264536261084e-08,1125.0
5,8,1,1.9944181510850598e-11,1153.125
5,8,2,1.979138065149713e-11,1153.125
5,9,3,3.5469076661848564e-09,1153.125
5,9,4,3.4108951460342666e-08,1153.125
5,8,1,3.184755256494709e-11,1181.25
5,8,2,3.105379303776577e-11,1181.25
5,9,3,3.5527773701297498e-09,1181.25
5,9,4,3.437560049337149e-08,1181.25
5,8,1,3.63620954993465e-11,1209.375
5,8,2,3.613743130972285e-11,1209.375
5,9,3,3.58519190986629e-09,1209.375
5,9,4,3.6208089239105034e-08,1209.375
5,8,1,2.992808154894525e-11,1237.5
5,8,2,2.978623605535178e-11,1237.5
5,9,3,3.5819599474922736e-09,1237.5
5,9,4,3.714232867919688e-08,1237.5
5,8,1,2.7316702717418073e-11,1265.625
5,8,2,2.650554526826297e-11,1265.625
5,9,3,3.57386905439686e-09,1265.625
