InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
6,12,4,1.4936745459837963e-08,365.625
6,12,1,4.6373156882974377e-10,393.75
6,12,2,4.61860604429777e-10,393.75
6,12,3,2.1413673823308067e-09,393.75
6,12,4,1.5978860188224735e-08,393.75
6,12,1,4.345863566262917e-10,421.875
6,12,2,4.3252345557984023e-10,421.875
6,12,3,2.3872715315290758e-09,421.875
6,12,4,1.5590903289554268e-08,421.875
6,12,1,4.364424979065396e-10,450.0
6,12,2,4.3256458430516483e-10,450.0
6,12,3,2.425315016057837e-09,450.0
6,12,4,1.645905821942494e-08,450.0
6,12,1,4.005188226402496e-10,478.125
6,12,2,3.9955307836725016e-10,478.125
6,12,3,2.216746322146606e-09,478.125
6,12,4,1.6841522187918663e-08,478.125
6,12,1,4.006280079102603e-10,506.25
6,12,2,4.006267202356938e-10,506.25
6,12,3,2.1920945141323206e-09,506.25
6,12,4,1.72646107359979e-08,506.25
6,12,1,4.289266001422391e-10,534.375
6,12,2,4.285451225965451e-10,534.375
6,12,3,2.385167582734631e-09,534.375
6,12,4,1.764548408542226e-08,534.375
6,12,1,4.29668682505727e-10,562.5
6,12,2,4.2971817071387637e-10,562.5
6,12,3,2.4797809358401314e-09,562.5
6,12,4,1.825150161962705e-08,562.5
6,12,1,4.1930751376297183e-10,590.625
6,12,2,4.2017103773734705e-10,590.625
6,12,3,2.3655162585806e-09,590.625
6,12,4,1.8846784160024373e-08,590.625
6,12,1,4.227580639515281e-10,618.75
6,12,2,4.2276285140135157e-10,618.75
6,12,3,2.2944582539354175e-09,618.75
6,12,4,1.8793759352327628e-08,618.75
6,11,1,2.791243804437729e-10,646.875
6,11,2,3.0963718750114535e-10,646.875
6,12,3,2.3757769664060853e-09,646.875
6,12,4,1.8933403835052835e-08,646.875
6,12,1,4.167000261488886e-10,675.0
6,12,2,4.1664918812836755e-10,675.0
6,12,3,2.41656072763474e-09,675.0
6,12,4,1.9543562030199394e-08,675.0
6,12,1,4.1685682023190266e-10,703.125
6,12,2,4.168776749837351e-10,703.125
6,12,3,2.3773548638128063e-09,703.125
6,12,4,1.951203918882368e-08,703.125
6,12,1,4.290690828313967e-10,731.25
6,12,2,4.2901132908543647e-10,731.25
6,12,3,2.3948722013759727e-09,731.25
6,12,4,1.943214997194833e-08,731.25
6,12,1,4.1085513454972134e-10,759.375
6,12,2,4.1062497939101064e-10,759.375
6,12,3,2.4405541720241742e-09,759.375
6,12,4,2.092381680220796e-08,759.375
6,12,1,4.438201625008629e-10,787.5
6,12,2,4.4414036962466977e-10,787.5
6,12,3,2.4032741791318956e-09,787.5
6,12,4,2.0855554053995854e-08,787.5
6,12,1,4.202452046463167e-10,815.625
6,12,2,4.212955378636237e-10,815.625
6,12,3,2.3980360823008116e-09,815.625
6,12,4,2.002437033626339e-08,815.625
6,12,1,4.0861709531201456e-10,843.75
6,12,2,4.0965482551499625e-10,843.75
6,12,3,2.5240246589108643e-09,843.75
6,12,4,2.1336973691133975e-08,843.75
6,12,1,4.217966680809271e-10,871.875
6,12,2,4.220025916490189e-10,871.875
6,12,3,2.641500511053797e-09,871.875
6,12,4,2.122368621519585e-08,871.875
6,11,1,3.337490493039839e-10,900.0
6,11,2,3.0840039091704843e-10,900.0
6,12,3,2.522696827659209e-09,900.0
6,12,4,2.0378687783504735e-08,900.0
6,12,1,4.5814243529389916e-10,928.125
6,12,2,4.5786942614465115e-10,928.125
6,12,3,2.4106004935935446e-09,928.125
6,12,4,2.1483343209568218e-08,928.125
6,12,1,4.623058105712843e-10,956.25
6,12,2,4.621810983639375e-10,956.25
6,12,3,2.457711346396661e-09,956.25
5,12,4,2.2411271306158055e-08,956.25
6,12,1,4.6100860285146607e-10,984.375
6,12,2,4.6091855541121167e-10,984.375
6,12,3,2.5444436983518677e-09,984.375
5,12,4,2.2525567113222352e-08,984.375
6,11,1,8.22336271229115e-11,1012.5
6,11,2,8.305344224365102e-11,1012.5
6,12,3,2.547017777769552e-09,1012.5
5,12,4,2.3162089207760878e-08,1012.5
6,12,1,4.5529233026177875e-10,1040.625
6,12,2,4.5547301200123616e-10,1040.625
6,12,3,2.5328563547329128e-09,1040.625
6,12,4,2.3254727397602382e-08,1040.625
6,12,1,4.501743583731907e-10,1068.75
6,12,2,4.5052056264099116e-10,1068.75
6,12,3,2.60732089554859e-09,1068.75
6,12,4,2.298794199966196e-08,1068.75
6,12,1,4.620790782364712e-10,1096.875
6,12,2,4.622573701910759e-10,1096.875
6,12,3,2.64001864268347e-09,1096.875
6,12,4,2.4358927650083407e-08,1096.875
6,12,1,4.704254030530345e-10,1125.0
6,12,2,4.690970241500401e-10,1125.0
6,12,3,2.6263003307981312e-09,1125.0
6,12,4,2.5251121481337207e-08,1125.0
6,12,1,5.04055200974166e-10,1153.125
6,12,2,5.035794575635763e-10,1153.125
6,12,3,2.6796697625700786e-09,1153.125
6,12,4,2.4980640408001998e-08,1153.125
6,12,1,5.117685704410977e-10,1181.25
6,12,2,5.112545641292426e-10,1181.25
6,12,3,2.687007025335332e-09,1181.25
6,12,4,2.6394589254648713e-08,1181.25
6,12,1,4.894628838331769e-10,1209.375
6,12,2,4.893169394287201e-10,1209.375
6,12,3,2.5867516868599486e-09,1209.375
6,12,4,2.708960094787563e-08,1209.375
6,12,1,4.677534989249472e-10,1237.5
6,12,2,4.669465066644754e-10,1237.5
6,12,3,2.5709871530702926e-09,1237.5
6,12,4,2.6566067233508808e-08,1237.5
6,12,1,4.711981192950072e-10,1265.625
6,12,2,4.706683029720285e-10,1265.625
6,12,3,2.7400973424559106e-09,1265.625
6,12,4,2.7954608877114034e-08,1265.625
6,12,1,4.891491679189767e-10,1293.75
6,12,2,4.887694072810007e-10,1293.75
6,12,3,2.7983562729342627e-09,1293.75
6,12,4,2.8162914579349097e-08,1293.75
6,12,1,4.82567732480877e-10,1321.875
6,12,2,4.827976933096694e-10,1321.875
6,12,3,2.6737444512193524e-09,1321.875
6,12,4,2.7635798858408042e-08,1321.875
6,12,1,4.830168094404662e-10,1350.0
6,12,2,4.827550190806669e-10,1350.0
6,12,3,2.7112724706861706e-09,1350.0
6,12,4,2.944027772996013e-08,1350.0
6,12,1,4.6486870953357954e-10,1378.125
6,12,2,4.63286351777023e-10,1378.125
6,12,3,2.859975054924364e-09,1378.125
6,12,4,2.9913732893816635e-08,1378.125
6,11,1,8.846821462970451e-11,1406.25
6,11,2,9.243008287630936e-11,1406.25
6,12,3,2.7711091168793257e-09,1406.25
6,12,4,2.9780680555548847e-08,1406.25
6,12,1,4.5740590176104706e-10,1434.375
6,12,2,4.577229565076103e-10,1434.375
6,12,3,2.6394207174277523e-09,1434.375
6,12,4,3.0813386837153006e-08,1434.375
6,12,1,4.5182631828856934e-10,1462.5
6,12,2,4.5119088443795433e-10,1462.5
6,12,3,2.6864073941571382e-09,1462.5
6,12,4,3.0198427080570016e-08,1462.5
6,12,1,4.3090487765131485e-10,1490.625
6,12,2,4.2984331916850305e-10,1490.625
6,12,3,2.664101045187151e-09,1490.625
6,12,4,3.0304909080735005e-08,1490.625
6,11,1,2.1479480274251414e-10,1518.75
6,11,2,2.298692716779077e-10,1518.75
6,12,3,2.663501729466013e-09,1518.75
6,12,4,3.0968198802705536e-08,1518.75
6,12,1,4.253651554109087e-10,1546.875
6,12,2,4.2521472513264997e-10,1546.875
6,12,3,2.715597181175557e-09,1546.875
6,12,4,3.0832837416238025e-08,1546.875
6,12,1,4.167316461673172e-10,1575.0
6,12,2,4.161385871357617e-10,1575.0
6,12,3,2.7900534344383704e-09,1575.0
6,12,4,3.205491131570478e-08,1575.0
6,12,1,3.9275392484076036e-10,1603.125
6,12,2,3.9256152134943964e-10,1603.125
6,12,3,2.6293086928920956e-09,1603.125
6,12,4,3.253922529929945e-08,1603.125
6,11,1,3.2766996596375456e-10,1631.25
6,11,2,3.1276683417110243e-10,1631.25
6,12,3,2.6717139979978665e-09,1631.25
6,12,4,3.1771928367123156e-08,1631.25
6,11,1,1.042580053229186e-10,1659.375
6,11,2,1.0607935466915318e-10,1659.375
6,12,3,2.792697850151743e-09,1659.375
6,12,4,3.2555336786247035e-08,1659.375
6,11,1,3.16317379295156e-10,1687.5
6,11,2,3.0770407177966763e-10,1687.5
6,12,3,2.7182559019187985e-09,1687.5
6,12,4,3.287811029828399e-08,1687.5
6,11,1,4.790819391380021e-10,1715.625
6,11,2,4.6244581328807994e-10,1715.625
6,12,3,2.6941020088164382e-09,1715.625
6,12,4,3.2809039561580126e-08,1715.625
6,11,1,4.0934313257452494e-10,1743.75
6,11,2,3.951483639099e-10,1743.75
6,12,3,2.7186772023121645e-09,1743.75
6,12,4,3.3916577227402286e-08,1743.75
6,11,1,3.008561804933883e-10,1771.875
6,11,2,2.9629663596952997e-10,1771.875
6,12,3,2.6712561554130023e-09,1771.875
6,12,4,3.443667239349387e-08,1771.875
6,11,1,4.603988877622142e-10,1800.0
6,11,2,4.583891964002986e-10,1800.0
6,12,3,2.7110590770160952e-09,1800.0
6,12,4,3.432793160788021e-08,1800.0
6,12,1,4.03853983718312e-10,1828.125
6,12,2,4.032041538043959e-10,1828.125
6,12,3,2.7613734963354396e-09,1828.125
6,12,4,3.476818700885368e-08,1828.125
6,11,1,5.92035629225795e-10,1856.25
6,11,2,5.817893001399032e-10,1856.25
6,12,3,2.734201792898587e-09,1856.25
6,12,4,3.5541032142558495e-08,1856.25
6,11,1,4.2677241674532516e-10,1884.375
6,11,2,4.1489510236754516e-10,1884.375
6,12,3,2.7011112797917138e-09,1884.375
6,12,4,3.597939512223053e-08,1884.375
6,11,1,3.8608995521024027e-10,1912.5
6,11,2,3.808672436490683e-10,1912.5
6,12,3,2.8091939397820037e-09,1912.5
6,12,4,3.6570204917560234e-08,1912.5
6,11,1,4.180670448671769e-10,1940.625
6,11,2,4.139406188862335e-10,1940.625
6,12,3,2.854278072039903e-09,1940.625
6,12,4,3.748705570946672e-08,1940.625
6,11,1,3.8990507431255065e-10,1968.75
6,11,2,3.768272362484754e-10,1968.75
6,12,3,2.7653570637072264e-09,1968.75
6,12,4,3.761747293625227e-08,1968.75
6,11,1,4.4077314084247844e-10,1996.875
6,11,2,4.286365338725524e-10,1996.875
6,12,3,2.7919461712875436e-09,1996.875
6,12,4,3.765904257525324e-08,1996.875
6,11,1,5.385448616562109e-10,2025.0
6,11,2,5.342255529721642e-10,2025.0
6,12,3,2.846637492334548e-09,2025.0
6,12,4,3.8769369249544055e-08,2025.0
6,11,1,5.243258223173142e-10,2053.125
6,11,2,5.226328039321258e-10,2053.125
6,12,3,2.7971795898705087e-09,2053.125
6,12,4,3.916934051866146e-08,2053.125
6,11,1,3.702670354944189e-10,2081.25
6,11,2,3.626082282189468e-10,2081.25
6,12,3,2.788281011240074e-09,2081.25
6,12,4,3.963642433850472e-08,2081.25
6,11,1,3.2932818254211705e-10,2109.375
6,11,2,3.1500024357216545e-10,2109.375
6,12,3,2.8405092970853074e-09,2109.375
6,12,4,4.0576133402280555e-08,2109.375
6,11,1,3.6978139872142803e-10,2137.5
6,11,2,3.5871912527180804e-10,2137.5
6,12,3,2.8478608775411476e-09,2137.5
6,12,4,4.0533505582139204e-08,2137.5
6,11,1,3.461254177667607e-10,2165.625
6,11,2,3.385895324507864e-10,2165.625
6,12,3,2.8441687727235164e-09,2165.625
6,12,4,4.103333019080924e-08,2165.625
6,11,1,2.20340972250896e-10,2193.75
6,11,2,2.1324756745996297e-10,2193.75
6,12,3,2.9268755170256513e-09,2193.75
