InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,1,3,3.439039988045878e-09,506.25
5,1,4,3.642140098601655e-08,506.25
5,1,1,6.160885831210979e-11,534.375
5,1,2,6.159644037954866e-11,534.375
5,1,3,3.376925230219975e-09,534.375
5,1,4,3.366882777208405e-08,534.375
5,1,1,6.277895860223115e-11,562.5
5,1,2,6.278664361378372e-11,562.5
5,1,3,3.2610869662024716e-09,562.5
5,1,4,3.411997238554536e-08,562.5
5,1,1,6.332190702738697e-11,590.625
5,1,2,6.331924349833103e-11,590.625
5,1,3,3.244276124617709e-09,590.625
5,1,4,3.742747691747834e-08,590.625
5,1,1,6.254680066582781e-11,618.75
5,1,2,6.253992254229638e-11,618.75
5,1,3,3.319832914920464e-09,618.75
5,1,4,4.048773952177313e-08,618.75
5,1,1,6.098417781299821e-11,646.875
5,1,2,6.094517041138637e-11,646.875
5,1,3,3.4087940394475856e-09,646.875
5,1,4,3.983183800500808e-08,646.875
5,1,1,5.986110634961274e-11,675.0
5,1,2,5.981809131219692e-11,675.0
5,1,3,3.4036635111906474e-09,675.0
5,1,4,3.7522634325192956e-08,675.0
5,1,1,6.021624934313686e-11,703.125
5,1,2,6.020213425347891e-11,703.125
5,1,3,3.325742176365901e-09,703.125
5,1,4,3.6659987719622024e-08,703.125
5,1,1,6.124750343678174e-11,731.25
5,1,2,6.124147317859426e-11,731.25
5,1,3,3.272426089085455e-09,731.25
5,1,4,3.862710954474931e-08,731.25
5,1,1,6.124482283662533e-11,759.375
5,1,2,6.120743047118179e-11,759.375
5,1,3,3.3074620980175776e-09,759.375
5,1,4,4.190161572815083e-08,759.375
5,1,1,5.984170554760191e-11,787.5
5,1,2,5.979268105771894e-11,787.5
5,1,3,3.390669967549649e-09,787.5
5,1,4,4.314653906210681e-08,787.5
5,1,1,5.794023114828425e-11,815.625
5,1,2,5.789562648259723e-11,815.625
5,1,3,3.4363410938413716e-09,815.625
5,1,4,4.1190361349508134e-08,815.625
5,1,1,5.697038530231841e-11,843.75
5,1,2,5.6951814135812447e-11,843.75
5,1,3,3.3812320620874006e-09,843.75
5,1,4,3.9580901856267314e-08,843.75
5,1,1,5.7281982905113946e-11,871.875
5,1,2,5.727714741846329e-11,871.875
5,1,3,3.3204074258802187e-09,871.875
5,1,4,4.0604325113361905e-08,871.875
5,1,1,5.7459814935686925e-11,900.0
5,1,2,5.741919091847637e-11,900.0
5,1,3,3.3224176850721563e-09,900.0
5,1,4,4.350722508140571e-08,900.0
5,1,1,5.6670993252396575e-11,928.125
5,1,2,5.6639323698268354e-11,928.125
5,1,3,3.373568887111542e-09,928.125
5,1,4,4.5734269742627224e-08,928.125
5,1,1,5.5428595020490905e-11,956.25
5,1,2,5.5354313804321764e-11,956.25
5,1,3,3.437766115834111e-09,956.25
5,1,4,4.483258988976925e-08,956.25
5,1,1,5.480832785194736e-11,984.375
5,1,2,5.476147653227901e-11,984.375
5,1,3,3.4391655195006142e-09,984.375
5,1,4,4.2955226073591866e-08,984.375
5,1,1,5.536542789110676e-11,1012.5
5,1,2,5.535130750664238e-11,1012.5
5,1,3,3.3847954070800497e-09,1012.5
5,1,4,4.309526082621654e-08,1012.5
5,1,1,5.6025340936714154e-11,1040.625
5,1,2,5.601061591377558e-11,1040.625
5,1,3,3.3533656838187283e-09,1040.625
5,1,4,4.5280270799872296e-08,1040.625
5,1,1,5.563579182041416e-11,1068.75
5,1,2,5.560197857083233e-11,1068.75
5,1,3,3.3899766584276015e-09,1068.75
5,1,4,4.7935030209000696e-08,1068.75
5,1,1,5.4432549861570715e-11,1096.875
5,1,2,5.4381173325862635e-11,1096.875
5,1,3,3.4496284437860105e-09,1096.875
5,1,4,4.843263548363717e-08,1096.875
5,1,1,5.357874396226195e-11,1125.0
5,1,2,5.351257865392763e-11,1125.0
5,1,3,3.469801627538894e-09,1125.0
5,1,4,4.6640067448610696e-08,1125.0
5,1,1,5.402443188065165e-11,1153.125
5,1,2,5.400391279750979e-11,1153.125
5,1,3,3.441956152077788e-09,1153.125
5,1,4,4.5635009428720853e-08,1153.125
5,1,1,5.507573735400868e-11,1181.25
5,1,2,5.5065316103041444e-11,1181.25
5,1,3,3.4006446157013705e-09,1181.25
5,1,4,4.7195090112504784e-08,1181.25
5,1,1,5.542314432777865e-11,1209.375
5,1,2,5.540364331319088e-11,1209.375
5,1,3,3.4067471499773414e-09,1209.375
5,1,4,5.0294063121365e-08,1209.375
5,1,1,5.4815080775054477e-11,1237.5
5,1,2,5.476355117998167e-11,1237.5
5,1,3,3.4500777831062818e-09,1237.5
5,1,4,5.172506348084961e-08,1237.5
5,1,1,5.4029252512555953e-11,1265.625
5,1,2,5.3979574596310895e-11,1265.625
5,1,3,3.4913713799914338e-09,1265.625
5,1,4,5.017269921204789e-08,1265.625
5,1,1,5.426007073931977e-11,1293.75
5,1,2,5.4243635521946556e-11,1293.75
5,1,3,3.492713303164267e-09,1293.75
5,1,4,4.8857567079147974e-08,1293.75
5,1,1,5.557655644420877e-11,1321.875
5,1,2,5.558920868003514e-11,1321.875
5,1,3,3.4572171303650915e-09,1321.875
5,1,4,4.966632547585089e-08,1321.875
5,1,1,5.659980692760652e-11,1350.0
