InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,11,1,4.1555281234323185e-10,28.125
5,11,2,1.1726218680860522e-08,28.125
5,11,3,3.975843471652234e-10,28.125
5,11,4,1.12409914007369e-08,28.125
5,11,1,4.103829035244332e-10,56.25
5,11,2,4.181986541407685e-10,56.25
5,11,3,4.714677312083508e-09,56.25
5,11,4,2.7798928211764533e-08,56.25
5,11,1,4.4561926108007673e-10,84.375
5,11,2,4.5519051224698325e-10,84.375
5,11,3,3.9525472567676745e-09,84.375
5,11,4,2.200243325476309e-08,84.375
5,11,1,4.5972998389094685e-10,112.5
5,11,2,4.680733575840457e-10,112.5
5,11,3,3.5081909790158634e-09,112.5
5,11,4,2.3913332987847626e-08,112.5
5,11,1,4.293117045058315e-10,140.625
5,11,2,4.3398052106624323e-10,140.625
5,11,3,3.4500310823957543e-09,140.625
5,11,4,3.250373497653176e-08,140.625
5,11,1,3.309135737191657e-10,168.75
5,11,2,3.311557700999479e-10,168.75
5,11,3,3.6293294821746976e-09,168.75
5,11,4,3.985860797174718e-08,168.75
5,10,1,4.669454068213277e-10,196.875
5,10,2,4.6196795670410316e-10,196.875
5,11,3,3.739735565807121e-09,196.875
5,11,4,3.310248008227635e-08,196.875
5,11,1,2.186817756351212e-10,225.0
5,11,2,2.2004223615606398e-10,225.0
5,11,3,3.567011292172869e-09,225.0
5,11,4,2.7982131469592906e-08,225.0
5,11,1,1.3372966466077622e-10,253.125
5,11,2,1.3212258675061348e-10,253.125
5,11,3,3.34258113986713e-09,253.125
5,11,4,2.7627397205886115e-08,253.125
5,11,1,2.664584229598696e-10,281.25
5,11,2,2.662538173641598e-10,281.25
5,11,3,3.2563540431996327e-09,281.25
5,11,4,3.0948148259881806e-08,281.25
5,11,1,3.0015912836220615e-10,309.375
5,11,2,2.9986949318220887e-10,309.375
5,11,3,3.3926125286382136e-09,309.375
5,11,4,3.60946277062566e-08,309.375
5,10,1,3.361388768921581e-10,337.5
5,10,2,3.332411328805925e-10,337.5
5,11,3,3.6315159756856606e-09,337.5
5,11,4,3.69825786792684e-08,337.5
5,10,1,3.0826837778304923e-10,365.625
5,10,2,3.082982606165841e-10,365.625
5,11,3,3.586918943481129e-09,365.625
5,11,4,3.277242272268371e-08,365.625
5,11,1,1.7180543444094973e-10,393.75
5,11,2,1.7184601543468593e-10,393.75
5,11,3,3.3782390859424127e-09,393.75
5,11,4,3.043776709316522e-08,393.75
5,11,1,2.1896592528141461e-10,421.875
5,11,2,2.183832489558187e-10,421.875
5,11,3,3.3335903832115456e-09,421.875
5,11,4,3.190535895731714e-08,421.875
5,11,1,4.5674197274757564e-10,450.0
5,11,2,4.563345489395928e-10,450.0
5,11,3,3.474139009408294e-09,450.0
5,11,4,3.652477149109637e-08,450.0
5,11,1,6.009266616017305e-10,478.125
5,11,2,5.988461399440032e-10,478.125
5,12,3,3.352761172597748e-09,478.125
5,11,4,3.907738737941489e-08,478.125
5,11,1,4.682794414272822e-10,506.25
5,11,2,4.664530234548181e-10,506.25
5,12,3,3.4349912909846035e-09,506.25
5,11,4,3.639956448517904e-08,506.25
5,11,1,4.095235558672513e-10,534.375
5,11,2,4.0976063250906974e-10,534.375
5,11,3,3.579968183723747e-09,534.375
5,11,4,3.3834833018179446e-08,534.375
5,11,1,4.3613479945839497e-10,562.5
5,11,2,4.3594213632037914e-10,562.5
5,11,3,3.337138859251308e-09,562.5
5,11,4,3.414426475376866e-08,562.5
5,11,1,3.660422291359963e-10,590.625
5,11,2,3.6962446001124415e-10,590.625
5,11,3,3.380542601568101e-09,590.625
5,11,4,3.7394464027456705e-08,590.625
5,11,1,4.030164046596459e-10,618.75
5,11,2,4.0051630344026726e-10,618.75
5,12,3,3.303872168558037e-09,618.75
5,11,4,4.040231451960908e-08,618.75
5,11,1,2.7011432568402837e-10,646.875
5,11,2,2.723917414509458e-10,646.875
5,12,3,3.402644230457032e-09,646.875
5,11,4,3.996392181279549e-08,646.875
5,11,1,2.7518088594661364e-10,675.0
5,11,2,2.709250150046709e-10,675.0
5,12,3,3.3966144279344643e-09,675.0
5,11,4,3.738422467866839e-08,675.0
5,11,1,3.456741898784374e-10,703.125
5,11,2,3.454935399738461e-10,703.125
5,12,3,3.3190258489522643e-09,703.125
5,11,4,3.668834443359337e-08,703.125
5,11,1,4.042630153910248e-10,731.25
5,11,2,4.04014065517766e-10,731.25
5,12,3,3.2652228432968787e-09,731.25
5,11,4,3.8631454015033785e-08,731.25
5,11,1,4.1755166874639006e-10,759.375
5,11,2,4.189380408448475e-10,759.375
5,11,3,3.3533134982467474e-09,759.375
5,11,4,4.190565265627818e-08,759.375
5,11,1,2.6756244786030633e-10,787.5
5,11,2,2.736756369748837e-10,787.5
5,11,3,3.5254005846774764e-09,787.5
5,11,4,4.322795075244421e-08,787.5
5,11,1,3.114438812400108e-10,815.625
5,11,2,3.0913922304166633e-10,815.625
5,12,3,3.4199859479513655e-09,815.625
5,11,4,4.120020665330184e-08,815.625
5,11,1,1.731624017233001e-10,843.75
5,11,2,1.7545385035085878e-10,843.75
5,12,3,3.3854373978663375e-09,843.75
5,11,4,3.96800567100438e-08,843.75
5,10,1,5.576521222655662e-10,871.875
5,10,2,5.550941110056427e-10,871.875
5,12,3,3.311841354090007e-09,871.875
5,11,4,4.060826789463409e-08,871.875
5,10,1,4.849118776449776e-10,900.0
5,10,2,4.901274202133949e-10,900.0
5,12,3,3.3116949260928496e-09,900.0
5,11,4,4.3497616753282626e-08,900.0
5,10,1,7.45503002890483e-10,928.125
5,10,2,7.462134950560261e-10,928.125
5,11,3,3.409970764418742e-09,928.125
5,11,4,4.568134299164404e-08,928.125
5,10,1,8.378938481023356e-10,956.25
5,10,2,8.398425715656371e-10,956.25
5,11,3,3.4803057672975918e-09,956.25
5,11,4,4.4807881364010945e-08,956.25
5,10,1,7.853651236504344e-10,984.375
5,10,2,7.830956381046081e-10,984.375
5,11,3,3.524224704353654e-09,984.375
5,11,4,4.3014270407857604e-08,984.375
5,10,1,7.268594278868507e-10,1012.5
5,10,2,7.240034393768011e-10,1012.5
5,12,3,3.3731888153487147e-09,1012.5
5,11,4,4.307494165615066e-08,1012.5
5,10,1,4.81020874234569e-10,1040.625
5,10,2,4.776508278376517e-10,1040.625
5,11,3,3.4966760044926954e-09,1040.625
5,12,4,4.51580945095476e-08,1040.625
5,10,1,4.1277706742709205e-10,1068.75
5,10,2,4.1303547859192837e-10,1068.75
5,11,3,3.4452638559467244e-09,1068.75
5,12,4,4.7892319482017276e-08,1068.75
5,10,1,5.691942882235659e-10,1096.875
5,10,2,5.697199227746071e-10,1096.875
5,11,3,3.4551581183308874e-09,1096.875
5,11,4,4.8459890950541846e-08,1096.875
5,10,1,5.782603448710901e-10,1125.0
5,10,2,5.779005569098945e-10,1125.0
5,11,3,3.5009558509099113e-09,1125.0
5,11,4,4.676167294668136e-08,1125.0
5,10,1,5.684604832522241e-10,1153.125
5,10,2,5.660845017931778e-10,1153.125
5,11,3,3.500440897888394e-09,1153.125
5,11,4,4.574354588154098e-08,1153.125
5,10,1,4.5281321302805055e-10,1181.25
5,10,2,4.5093675343132653e-10,1181.25
5,11,3,3.4898065477587497e-09,1181.25
5,11,4,4.726610163456577e-08,1181.25
5,10,1,3.5199591692362984e-10,1209.375
5,10,2,3.517518749913297e-10,1209.375
5,11,3,3.4510582345224e-09,1209.375
5,12,4,5.0367671456201e-08,1209.375
5,10,1,4.0574010633367203e-10,1237.5
5,10,2,4.0647962073474255e-10,1237.5
5,11,3,3.482019264003561e-09,1237.5
5,12,4,5.160743313823865e-08,1237.5
5,10,1,4.602931106559805e-10,1265.625
5,10,2,4.602000028895296e-10,1265.625
5,11,3,3.5102530586543586e-09,1265.625
5,11,4,5.033923443181717e-08,1265.625
5,10,1,4.829317761349471e-10,1293.75
5,10,2,4.817237730086752e-10,1293.75
5,11,3,3.5247497915824523e-09,1293.75
5,11,4,4.88201594149007e-08,1293.75
5,10,1,4.1241672164906875e-10,1321.875
5,10,2,4.1148075347004406e-10,1321.875
5,11,3,3.5080054957744702e-09,1321.875
5,11,4,4.973041332147645e-08,1321.875
5,10,1,2.7431214241772726e-10,1350.0
5,10,2,2.7411347414066933e-10,1350.0
5,11,3,3.4535038405080546e-09,1350.0
5,12,4,5.245332777467537e-08,1350.0
5,10,1,2.5233632343053e-10,1378.125
5,10,2,2.548054180868093e-10,1378.125
5,11,3,3.4889583799747285e-09,1378.125
5,12,4,5.4509264796082096e-08,1378.125
5,10,1,2.3232244516199039e-10,1406.25
5,10,2,2.335852354544315e-10,1406.25
5,11,3,3.5354920726876617e-09,1406.25
5,12,4,5.398611354868599e-08,1406.25
5,10,1,2.8969478367431116e-10,1434.375
5,10,2,2.903190595791998e-10,1434.375
5,11,3,3.5518653969600267e-09,1434.375
5,11,4,5.266928498391284e-08,1434.375
5,10,1,3.6930559570678857e-10,1462.5
5,10,2,3.700797388930087e-10,1462.5
5,11,3,3.535919370225307e-09,1462.5
5,11,4,5.255655059654643e-08,1462.5
5,10,1,4.0916881089501833e-10,1490.625
5,10,2,4.101221422895165e-10,1490.625
