InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,1,3,2.3445256972876366e-09,337.5
5,1,4,1.1185935725425253e-08,337.5
5,1,1,5.860169392890185e-10,365.625
5,1,2,5.861203732345055e-10,365.625
5,1,3,2.4379351097228754e-09,365.625
5,1,4,1.3020985156224725e-08,365.625
5,1,1,5.857819139044467e-10,393.75
5,1,2,5.858036056592308e-10,393.75
5,1,3,2.2910889288983486e-09,393.75
5,1,4,1.118925630030204e-08,393.75
5,1,1,5.866600710827354e-10,421.875
5,1,2,5.86708177645484e-10,421.875
5,1,3,2.261704162422313e-09,421.875
5,1,4,1.170145318680905e-08,421.875
5,1,1,5.874138319468733e-10,450.0
5,1,2,5.87514353688373e-10,450.0
5,1,3,2.434269119007729e-09,450.0
5,1,4,1.3725648370306657e-08,450.0
5,1,1,5.883765853922173e-10,478.125
5,1,2,5.885134112822463e-10,478.125
5,1,3,2.4685574040916923e-09,478.125
5,1,4,1.22557820973419e-08,478.125
5,1,1,5.903103614416406e-10,506.25
5,1,2,5.904549094880137e-10,506.25
5,1,3,2.4345553252736376e-09,506.25
5,1,4,1.3131346533089476e-08,506.25
5,1,1,5.914738960302687e-10,534.375
5,1,2,5.915690305521467e-10,534.375
5,1,3,2.3777084354587335e-09,534.375
5,1,4,1.3384101906224897e-08,534.375
5,1,1,5.912248081286323e-10,562.5
5,1,2,5.912839339616883e-10,562.5
5,1,3,2.4273816906859302e-09,562.5
5,1,4,1.3655235467914431e-08,562.5
5,1,1,5.899165499602622e-10,590.625
5,1,2,5.900110757619767e-10,590.625
5,1,3,2.5103531496027112e-09,590.625
5,1,4,1.4524812812658697e-08,590.625
5,1,1,5.887384477206696e-10,618.75
5,1,2,5.888289714143475e-10,618.75
5,1,3,2.4437663251523867e-09,618.75
5,1,4,1.3959824990037975e-08,618.75
5,1,1,5.888245226840217e-10,646.875
5,1,2,5.88937295059457e-10,646.875
5,1,3,2.446317629331463e-09,646.875
5,1,4,1.4584218305762977e-08,646.875
5,1,1,5.901664817686593e-10,675.0
5,1,2,5.903392962443482e-10,675.0
5,1,3,2.4928513663402463e-09,675.0
5,1,4,1.4949502706815892e-08,675.0
5,1,1,5.918037539014439e-10,703.125
5,1,2,5.919769879776221e-10,703.125
5,1,3,2.4358067307905905e-09,703.125
5,1,4,1.4866043810600746e-08,703.125
5,1,1,5.926571895308665e-10,731.25
5,1,2,5.927833608393777e-10,731.25
5,1,3,2.467098801083361e-09,731.25
5,1,4,1.5449396747736227e-08,731.25
5,1,1,5.92736884144312e-10,759.375
5,1,2,5.928245699556436e-10,759.375
5,1,3,2.490967421976055e-09,759.375
5,1,4,1.570762285449753e-08,759.375
5,1,1,5.926028826803777e-10,787.5
5,1,2,5.926704214722767e-10,787.5
5,1,3,2.4759876424721195e-09,787.5
5,1,4,1.588946138217654e-08,787.5
5,1,1,5.927188677943786e-10,815.625
5,1,2,5.928059971198648e-10,815.625
5,1,3,2.5408956690867266e-09,815.625
5,1,4,1.6475884572257392e-08,815.625
5,1,1,5.932664068764543e-10,843.75
5,1,2,5.933737921220505e-10,843.75
5,1,3,2.5381393254044287e-09,843.75
5,1,4,1.6166075754090753e-08,843.75
5,1,1,5.936375357513477e-10,871.875
5,1,2,5.937715675266453e-10,871.875
5,1,3,2.5172191510885807e-09,871.875
5,1,4,1.6955712843671944e-08,871.875
5,1,1,5.940850377806642e-10,900.0
5,1,2,5.941958960139228e-10,900.0
5,1,3,2.529038336553513e-09,900.0
5,1,4,1.7070074910921966e-08,900.0
5,1,1,5.953454858346601e-10,928.125
5,1,2,5.954400773793186e-10,928.125
5,1,3,2.525395971959569e-09,928.125
