Degree,FluxConvRates,FluxErrors,Mesh,NumCells,PostProcessedFluxErrors,PostProcessedFluxRates,PostProcessedScalarErrors,PostProcessedScalarRates,ScalarConvRates,ScalarErrors
1,---,0.3920329774549671,1,8,0.2627347779967152,---,0.038570497634076155,---,---,0.10963066224943374
1,1.64094151801,0.12570425629202128,2,32,0.09616038646664207,1.45009258219,0.00808283134987999,2.25456510872,2.2289078611,0.02338642909185256
1,1.41007016888,0.04730168004495334,3,128,0.04251496043685748,1.17747209885,0.0019071472235377416,2.08344452803,2.09129274873,0.005488100639079604
1,1.16234672054,0.02113369025371159,4,512,0.020497770008135,1.05250363068,0.00046988589562435465,2.02103384908,2.02592341183,0.0013475917726422195
1,1.04776577853,0.01022271869309888,5,2048,0.010150919246800186,1.01385658381,0.00011705765795946716,2.00509114436,2.00666947491,0.0003353440827768174
1,1.01251652238,0.005067206064318108,6,8192,0.005063071275728093,1.00352568174,2.923923502202194e-05,2.00124184716,2.00167574813,8.373869832796916e-05
