KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
0.006734412908554077,0.001220834255218506,0.005163842439651489,0.001770550012588501,0.0010009229183197022,0.009539270401000976,2,0.00489493708092025,729,5,4,CG Helmholtz,384,40,0.01069891942068043
