KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
0.018833547830581665,0.006418955326080322,0.011735743284225464,0.0016313552856445312,0.0028223216533660887,0.023323220014572144,2,0.00043935142565669136,4913,8,8,CG Helmholtz,3072,40,0.0013564778886311114
