KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
264.2847032904625,197.70057032108306,42.29134721159935,13.237662076950073,22.72500827908516,300.26006868481636,3,1.1631131018600429e-09,57066625,44,128,CG Helmholtz,12582912,40,1.2753354954766318e-09
