ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
1.5712899158268388e-05,0.0,0.03735149502754211,0.16160789728164673,0.12072941660881042,1.7171603143215182,1.0483680844306946,0.3491034209728241,1.680292510986328,1.3307542324066162,0.555406677722931,0.029237669706344605,0.001729804277420044,1.711486917734146,1,0.0018411877613618089,2359296,24,32,HDG Helmholtz,196608,40,786432,1198080,0.001035301626421799
