KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
82.99450258612633,66.63145008683205,6.212178027629852,4.79618239402771,26.365035885572432,114.159373742342,4,2.4161457870203584e-10,16974593,42,64,CG Helmholtz,1572864,40,2.360937478109921e-10
