KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
0.35325429439544676,0.19405393600463866,0.12275098562240601,0.033428794145584105,0.07761390805244446,0.46435474753379824,3,4.7428761926644245e-06,117649,17,16,CG Helmholtz,24576,40,5.405111115197587e-06
