ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
0.00012622905452114983,0.0,0.005191981792449951,0.02018589973449707,0.023583614826202394,0.24458346366882325,0.17687757611274718,0.018744391202926636,0.23953777551651,0.22068321704864502,0.11099246740341187,0.005805414915084839,0.00030336976051330565,0.2457109808921814,1,0.0073463544676924996,294912,19,16,HDG Helmholtz,24576,40,98304,152064,0.0041090530279838415
