ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
1.9571733419397295e-06,0.0,0.26016571521759035,1.1572597086429597,0.8564527928829193,13.979563772678375,10.65827773809433,1.0474078178405761,13.723067593574523,12.672122925519943,2.835841488838196,0.2192195773124695,0.009852755069732665,13.956332808732986,1,0.0004601595803950389,18874368,30,64,HDG Helmholtz,1572864,40,6291456,9510912,0.0002595739629290384
