ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
0.0011270346156528198,0.0,0.0006332635879516601,0.0027934730052947996,0.0022885799407958984,0.03419796228408814,0.02570198178291321,0.0027806639671325685,0.033639931678771974,0.030807888507843016,0.016074937582015992,0.0027995944023132325,0.00021457076072692872,0.036691248416900635,2,0.013848355409788205,11520,15,4,HDG Helmholtz,384,40,3840,5184,0.01055244691526776
