KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
4.399789786338806,2.5010915279388426,1.445510357618332,0.6139295399188995,0.5033663511276245,5.5174103558063505,2,1.2290014053642522e-07,2146689,20,64,CG Helmholtz,1572864,40,2.667404820687839e-06
