ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
0.007805783997830531,0.0,0.0012795507907867431,0.0010407686233520508,0.000716865062713623,0.016535252332687378,0.012198340892791749,0.0012997269630432128,0.015353000164031983,0.013978016376495362,0.008387839794158936,0.003929102420806884,0.00021709203720092772,0.019537127017974852,1,0.10691046490974063,4608,10,4,HDG Helmholtz,384,40,1536,2592,0.05972143209293933
