KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
0.03734387159347534,0.019867175817489625,0.015751641988754273,0.007876509428024292,0.013449996709823608,0.0587080180644989,4,0.0002466957747987762,4913,16,4,CG Helmholtz,384,40,0.0002174499367949552
