ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
2.882104083409382e-07,0.0,0.14002296328544617,1.2505509912967683,0.8957668721675873,7.100165218114852,3.9448985934257506,0.8689257979393006,6.9613040626049045,6.091316378116607,1.4497284233570098,0.1680560290813446,0.0039949238300323485,7.133888393640518,2,2.888051120894876e-05,5898240,30,32,HDG Helmholtz,196608,40,1966080,2396160,2.3467275919608414e-05
