ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
4.604790066986801e-06,0.0,0.022547596693038942,0.16527411341667175,0.1258999824523926,1.1195515275001524,0.6887572288513184,0.11707260608673095,1.097230464220047,0.9799894273281098,0.2701564967632294,0.027687644958496092,0.0004866600036621094,1.1255404651165009,2,0.0002312898543565297,737280,24,16,HDG Helmholtz,24576,40,245760,304128,0.00018603207301880247
