ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
6.007763901006277e-06,0.0,0.020840567350387574,0.09518340826034546,0.09237964749336243,0.6481060147285461,0.3700578510761261,0.06964454054832458,0.6274134695529938,0.557668286561966,0.22322733402252198,0.01620635986328125,0.00031931400299072265,0.6440005302429199,3,0.00015070313921799493,184320,22,8,HDG Helmholtz,3072,40,61440,65280,0.00012977958140300948
