ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
5.9691554776220185e-09,0.0,0.9248927772045136,6.465113776922226,4.429734593629837,39.15816752910613,23.06984047293663,4.268585908412933,38.23598245978356,33.964852809906006,7.459532237052917,0.5718603491783142,0.006021815538406372,38.81599455475807,3,6.023471194733218e-07,11796480,36,32,HDG Helmholtz,196608,40,3932160,3993600,5.301978365990604e-07
