ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
0.0001798933640661805,0.0,0.003074854612350464,0.011873042583465577,0.01003570556640625,0.14901099801063536,0.10589208602905273,0.01813530921936035,0.14604761600494384,0.12783949971199035,0.06771621108055115,0.014045268297195435,0.0003296077251434326,0.16046552062034608,3,0.0021997182360283074,23040,18,4,HDG Helmholtz,384,40,7680,8640,0.0018476447060661464
