KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
0.030538249015808105,0.00984744429588318,0.019462597370147706,0.0011614322662353515,0.002227991819381714,0.03396444916725159,3,0.0015903588857188314,2197,10,4,CG Helmholtz,384,40,0.001830282828737812
