ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
7.307887313553645e-05,0.0,0.0022020220756530763,0.01688525080680847,0.012196594476699829,0.1563389241695404,0.097751784324646,0.027303272485733034,0.15425339341163635,0.1268709897994995,0.07034931778907776,0.005999290943145752,0.000241166353225708,0.16054107546806334,2,0.0018348112053201626,92160,19,8,HDG Helmholtz,3072,40,30720,39168,0.0014473068125350924
