KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error,dofs,ksp_iters,mesh_size,name,num_cells,num_processes,true_err
0.37599090933799745,0.18550724387168885,0.16543635725975037,0.08379576206207276,0.07720474004745484,0.5370667457580567,2,2.0129752296419958e-06,274625,15,32,CG Helmholtz,196608,40,2.133268104016811e-05
