Degree,FluxConvRates,FluxErrors,Mesh,NumCells,PostProcessedScalarErrors,PostProcessedScalarRates,ScalarConvRates,ScalarErrors
0,---,1.0557439078404478,1,4,0.14759457480871094,---,---,0.30177834889226257
0,1.0419061556,0.5127593384045112,2,16,0.03908774036706314,1.91685160164,0.929455243855,0.15845070288081822
0,1.01867840852,0.2530817457874356,3,64,0.009908832464022323,1.97992920297,0.986934791084,0.07994608374430669
0,1.00532628285,0.12607455822807598,4,256,0.0024857492950515507,1.99503427985,0.997091877573,0.04005369907090744
0,1.00137556316,0.06297720374729643,5,1024,0.0006219708449950045,1.99876193755,0.99929670612,0.02003661472763548
0,1.00034669007,0.03148103584371682,6,4096,0.000155526051373925,1.99969069626,0.999825682258,0.01001951792750369
