Degree,FluxConvRates,FluxErrors,Mesh,NumCells,PostProcessedScalarErrors,PostProcessedScalarRates,ScalarConvRates,ScalarErrors
1,---,0.637641240488803,1,8,0.11686605543033211,---,---,0.2588328455946154
1,1.79491856987,0.18376045972745667,2,32,0.03275871984890507,1.83490506447,0.971036005106,0.132040883799353
1,1.94288891209,0.04779519390898649,3,128,0.008490492332130959,1.94795886234,1.00768309813,0.06566978340839154
1,1.98429582126,0.012079575301173566,4,512,0.002143712637968264,1.98573668547,1.00350505733,0.03275521548492631
1,1.99557716899,0.0030291660373166812,5,2048,0.0005372959602219621,1.99632263129,1.00099296021,0.01636633944446943
1,1.99867057626,0.0007579896647146542,6,8192,0.0001344105262536329,1.99907086481,1.00025587969,0.008181718465271482
