ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
7.307887313553645e-05,0.0,0.0021676003932952883,0.01588141918182373,0.011791551113128662,0.11513746380805968,0.06955564022064209,0.015741252899169923,0.11307562589645385,0.09726295471191407,0.043604922294616696,0.0059616386890411375,0.000234830379486084,0.1193174660205841,2,0.0018348112053201626,92160,19,8,HDG Helmholtz,3072,40,30720,39168,0.0014473068125350924
