ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
1.9046586539742568e-07,0.0,0.13432607054710388,0.8991159975528717,0.6402256667613984,3.9856642961502073,1.7981356501579284,0.5138609111309052,3.8516116082668304,3.337525564432144,0.8910439014434814,0.07249490618705749,0.0008556962013244629,3.925104260444641,3,9.607996901164415e-06,1474560,28,16,HDG Helmholtz,24576,40,491520,506880,8.393842932632229e-06
