ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
6.007763901006277e-06,0.0,0.019919651746749877,0.0954413115978241,0.09489837288856506,0.48929930925369264,0.20965005159378053,0.06938992142677307,0.4695021629333496,0.40002753734588625,0.14801743626594543,0.012023842334747315,0.00026946067810058595,0.4818482160568237,3,0.00015070313921799493,184320,22,8,HDG Helmholtz,3072,40,61440,65280,0.00012977958140300948
