ErrorPP,HDGInit,HDGPPTime,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,degree,disc_error_u,flux_dofs,ksp_iters,mesh_size,name,num_cells,num_processes,scalar_dofs,trace_dofs,true_err_u
5.9691554776220185e-09,0.0,0.9421570420265197,6.524519509077072,4.557986038923263,34.183600932359695,18.09740882515907,4.061529517173767,33.24336412549019,29.180029064416885,6.65701647400856,0.5360538721084595,0.007048356533050537,33.78785737752914,3,6.023471194733218e-07,11796480,36,32,HDG Helmholtz,196608,40,3932160,3993600,5.301978365990604e-07
