CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
8.0,2021.427743489834,86668.71450212663,1000.0,0.12037103176116944,4.399847513437271,24.315465754270555,5.051514464616775,5.058009189367297,0.06584280729293823,2.6973424732685087,4.3340047061443325,17489920,17.097904735803603,41779200,0.0,3,1,29.37347494363785,24.31594653725624,15.373680132627488,2.293819510936737,0.008598649501800537,31.685254800319672,7045120,RT,1,81920,40,6,31498240,24453120
