CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
16.0,16154.171445916953,346305.05037184467,1000.0,27,0.8667186915874481,13.008271032571793,88.37635958790779,0.390378427505496,3,102.64172773957253,102.26921267509461,25.272146850824356,0.1450681209564209,0.21492292881011962,103.00205655694008,322560,BDFM,2,5120,40,4,1566720,1244160
