CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
4.0,7282.474223667106,624472.1646794544,5000.0,27,0.7848155558109283,12.619478625059127,83.7280477643013,0.6213227450847683,3,97.75366469025612,97.14722475409508,26.173176407814026,0.21621951460838318,0.4330183923244476,98.40312621593475,202752,RTCF,2,1536,40,4,995328,792576
