CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
16.0,29129.896894668425,624472.1646794544,5000.0,18,0.12511416673660278,1.8428843021392822,5.609290599822998,0.3726658225059509,3,7.949954891204834,7.57943394780159,2.3996327400207518,0.1507411241531372,0.126706463098526,8.227491074800492,26112,RTCF,1,1536,40,4,125952,99840
