CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
10.0,10096.357153698096,346305.05037184467,1000.0,20,0.8891457498073578,14.85205118060112,70.29143010973931,0.38747643828391176,3,86.4201034784317,86.05025376677513,26.73357978463173,0.26553590297698976,0.22333247661590577,86.90928949117661,322560,BDFM,2,5120,40,4,1566720,1244160
