CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
16.0,14578.017749358769,312516.2555018786,1000.0,0.1930264413356781,7.477414780855179,39.59113819003105,9.319149094820023,9.323734831809993,0.12903421521186828,5.584234946966172,7.3483805656433105,6291456,26.336462020874023,22978560,0.0,5,1,48.914873021841046,39.59165061712265,25.737292671203612,0.9369572222232818,0.00637969970703125,49.86396390795708,4202496,RTCF,2,6144,40,5,20938752,16736256
