CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
24.0,24231.25716887543,346305.05037184467,1000.0,0.09099466800689697,4.102156955003738,18.639147174358364,4.674509823322296,4.677330607175829,0.24528219699859619,2.7223302721977234,3.856874758005142,3932160,11.723665279150008,13491200,0.0,5,1,23.316477781534196,18.639588910341264,11.374012845754624,0.5814104199409484,0.0035353243350982667,23.904404187202452,2626560,RT,2,5120,40,4,12216320,9589760
