CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
6.0,1516.0708076173755,86668.71450212663,1000.0,9,2.1954745054244995,49.091017389297484,69.99894458651542,0.3547649204731016,3,121.64020140171051,121.30394917726517,64.75510669350624,0.43308449983596803,0.2476896047592163,122.32178864479064,901120,RT,1,81920,40,6,3850240,2949120
