CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
64.0,16171.421947918672,86668.71450212663,1000.0,13,2.0867419302463532,48.98313453197479,91.54635771512986,3.5338828027248326,3,146.15011698007584,142.63354905843735,67.78800837993622,2.0057374477386474,3.2424607992172243,151.39914824962617,901120,RT,1,81920,40,6,3850240,2949120
