CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
64.0,64616.68578366781,346305.05037184467,1000.0,0.08696424961090088,4.077843046188354,31.39499668478966,4.8524450838565825,4.855173146724695,0.37390870451927183,2.4931704699993134,3.703934341669082,3932160,24.73701891899109,13491200,0.0,18,1,36.250169831514356,31.39544637799263,11.651644361019134,0.5976624488830566,0.003883504867553711,36.85467431545258,2626560,RT,2,5120,40,4,12216320,9589760
