CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
2.0,505.3569358724585,86668.71450212663,1000.0,0.16022984385490419,4.446625971794129,24.426052796840665,5.029480063915253,5.036084353923801,0.10361559391021728,2.714440882205963,4.343010377883911,17489920,17.10475609898567,41779200,0.0,3,1,29.462137150764466,24.426564741134644,15.301432168483734,2.246045780181885,0.009562402963638306,31.726767551898956,7045120,RT,1,81920,40,6,31498240,24453120
