CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
12.0,3032.141615234751,86668.71450212663,1000.0,9,2.227651518583298,48.9660864174366,70.43963283896446,0.35685740709304525,3,121.9902281820774,121.6499977529049,64.60941658020019,0.4906639814376831,0.2447310984134674,122.7264332473278,901120,RT,1,81920,40,6,3850240,2949120
