CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
24.0,24231.25716887543,346305.05037184467,1000.0,41,0.890959620475769,13.10101038813591,130.9193549990654,0.39240045547484215,3,145.30372546315192,144.92965708374976,25.163661307096483,0.14640024304389954,0.3587957203388214,145.80927234888077,322560,BDFM,2,5120,40,4,1566720,1244160
