CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
64.0,64616.68578366781,346305.05037184467,1000.0,156,0.8730697989463806,12.543474930524827,450.3785203576088,0.37834947705266586,3,464.1734145641327,463.8120744168758,24.52768542766571,0.13319941759109497,0.19990410804748535,464.5068359494209,322560,RT,2,5120,40,4,1464320,1141760
