CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
64.0,64662.67670919709,346551.53298835317,5000.0,195,2.375714212656021,32.56425268650055,1545.530628055334,0.6154330730437323,4,1581.0860280275344,1580.50957121253,73.69778813123703,0.55905402302742,0.5142383515834809,1582.1598110735417,506880,BDFM,2,5120,40,4,2488320,1981440
