CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
10.0,10096.357153698096,346305.05037184467,1000.0,0.09012597799301147,4.29370169043541,19.32635889649391,4.684498798847199,4.687355256080629,0.1719956338405609,3.9778665781021116,4.1217060565948485,3932160,10.964664649963378,14361600,0.0,4,1,24.01371415257454,19.326803183555604,11.343023771047593,0.6283612310886383,0.004198729991912842,24.64952576160431,2626560,BDFM,2,5120,40,4,13086720,10460160
