CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
6.0,6057.814292218857,346305.05037184467,1000.0,0.09131212830543518,4.57947923541069,18.3916236102581,4.7119367063045505,4.714782744646072,0.28460554480552674,2.9393181264400483,4.294873690605163,3932160,10.781514120101928,14361600,0.0,4,1,23.106406354904173,18.392057889699934,11.3779556453228,0.5925748288631439,0.003967386484146118,23.706298226118086,2626560,BDFM,2,5120,40,4,13086720,10460160
