CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
2.0,455.8629674293821,78180.49891413903,1000.0,0.7478310585021972,7.526528590917588,41.65636503100395,8.648171365261078,8.655446159839634,0.11018218398094178,4.5009681522846225,7.416346406936646,25165824,28.881037229299544,58490880,0.0,3,1,50.311811190843585,41.65683823227882,26.679879027605057,3.971029448509216,0.011232000589370728,54.306865429878236,8454144,RTCF,1,98304,40,7,41975808,33521664
