CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
6.0,5466.756656009538,312516.2555018786,1000.0,0.12126955389976501,7.791082030534744,38.17740459442138,9.676516211032867,9.680856198072433,0.35455003976821897,5.804319214820862,7.436531990766525,6291456,24.460733795166014,22978560,0.0,4,1,47.85826079249382,38.177908319234845,26.21596077680588,0.9359755933284759,0.006094509363174438,48.805916267633435,4202496,RTCF,2,6144,40,5,20938752,16736256
