CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
12.0,10933.513312019077,312516.2555018786,1000.0,0.12355799078941346,7.768086874485016,39.97562591433525,9.508809399604797,9.513329726457592,0.37079771161079406,5.841923922300339,7.397289162874222,6291456,26.242057126760482,22978560,0.0,5,1,49.488955640792845,39.976145672798154,25.87851263284683,0.9353688061237335,0.006372320652008057,50.43641027212143,4202496,RTCF,2,6144,40,5,20938752,16736256
