CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
32.0,58259.79378933685,624472.1646794544,5000.0,100,1.046043461561203,13.167927306890487,355.2657489359379,0.7856530606746333,4,370.2653727650642,369.4996909379959,27.297767096757887,0.21907939314842223,0.30698097944259645,370.7916809678078,202752,RTCF,2,1536,40,4,995328,792576
