CFL,Dt,DxMax,Dz,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceDOFS,HybridTraceSolve,HybridUPDOFS,HybridUpdate,InnerIters,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
24.0,24231.25716887543,346305.05037184467,1000.0,0.0901977002620697,4.568392324447632,19.49595993757248,4.67917788028717,4.682048153877258,0.4036209523677826,3.0157887637615204,4.164771372079849,3932160,11.821581149101258,14361600,0.0,5,1,24.178008091449737,19.496420133113862,11.396596765518188,0.628630954027176,0.004129081964492798,24.814175188541412,2626560,BDFM,2,5120,40,4,13086720,10460160
