CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
12.0,5469.635050607594,156340.4018632004,1000.0,10,0.8127339124679566,19.804131323099135,27.93660717010498,0.40414516925812194,3,48.95761757493019,48.55976029038429,24.902934062480927,0.19139911532402037,0.1790117561817169,49.32830191254616,270336,RTCF,1,24576,40,6,1277952,1007616
