CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
4.0,1010.713871744917,86668.71450212663,1000.0,8,2.161347508430481,48.838917654752734,65.13234357237816,0.35574832558631897,3,116.4883570611477,116.14945777654648,64.48670810461044,0.4332249402999878,0.24575626850128174,117.1681286931038,901120,RT,1,81920,40,6,3850240,2949120
