CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
32.0,32308.342891833905,346305.05037184467,1000.0,56,0.8749615311622619,13.04063185453415,169.717319470644,0.40194549560547443,3,184.03485835194587,183.65119902491568,24.739734852313994,0.29469473361968995,0.21977067589759827,184.54966858029366,322560,BDFM,2,5120,40,4,1566720,1244160
