CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
64.0,29171.386936573832,156340.4018632004,1000.0,14,0.7811089336872101,19.79929823875427,35.81894989013672,0.4069569408893585,3,56.80631400346756,56.40677238106728,24.883735102415084,0.21504027843475343,0.18547983169555665,57.20710607767105,270336,RTCF,1,24576,40,6,1277952,1007616
