CFL,Dt,DxMax,Dz,InnerIters,KSPF0,KSPFSLow,KSPSchur,KSPother,OuterIters,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,SNESFunctionEval,SNESJacobianEval,SNESSolve,b_dofs,method,model_degree,num_cells,num_processes,refinement_level,total_dofs,up_dofs
16.0,29129.896894668425,624472.1646794544,5000.0,52,1.047176432609558,12.984999990463256,192.51593977212906,0.6590458691120205,4,207.20716206431388,206.56769466996192,26.224471640586852,0.21336554288864135,0.4079061090946198,207.82868025302886,202752,RTCF,2,1536,40,4,995328,792576
